Date,City,PM25
2010-03-11,Sekondi-Takoradi,22.8
2010-03-11,Somanya,30.5
2010-03-11,Sunyani,20.7
2010-03-11,Tamale,31.2
2010-03-11,Techiman,24.8
2010-03-11,Tema,23.3
2010-03-11,Wa,30.4
2010-03-12,Accra,24.4
2010-03-12,Bolgatanga,42.5
2010-03-12,Cape Coast,25.2
2010-03-12,Dambai,23.7
2010-03-12,Damongo,32.7
2010-03-12,Goaso,25.7
2010-03-12,Ho,25.8
2010-03-12,Kintampo,31.8
2010-03-12,Koforidua,27.4
2010-03-12,Kumasi,26.9
2010-03-12,Nalerigu,39.7
2010-03-12,Navrongo,44.0
2010-03-12,Sefwi Wiawso,28.7
2010-03-12,Sekondi-Takoradi,24.7
2010-03-12,Somanya,31.4
2010-03-12,Sunyani,27.6
2010-03-12,Tamale,28.3
2010-03-12,Techiman,28.5
2010-03-12,Tema,22.8
2010-03-12,Wa,29.9
2010-03-13,Accra,24.0
2010-03-13,Bolgatanga,76.8
2010-03-13,Cape Coast,28.1
2010-03-13,Dambai,24.3
2010-03-13,Damongo,35.1
2010-03-13,Goaso,24.8
2010-03-13,Ho,27.6
2010-03-13,Kintampo,36.0
2010-03-13,Koforidua,27.8
2010-03-13,Kumasi,26.8
2010-03-13,Nalerigu,30.9
2010-03-13,Navrongo,69.1
2010-03-13,Sefwi Wiawso,24.1
2010-03-13,Sekondi-Takoradi,24.6
2010-03-13,Somanya,32.6
2010-03-13,Sunyani,22.9
2010-03-13,Tamale,27.5
2010-03-13,Techiman,23.3
2010-03-13,Tema,22.7
2010-03-13,Wa,30.2
2010-03-14,Accra,21.4
2010-03-14,Bolgatanga,24.6
2010-03-14,Cape Coast,25.7
2010-03-14,Dambai,27.9
2010-03-14,Damongo,30.7
2010-03-14,Goaso,25.7
2010-03-14,Ho,27.3
2010-03-14,Kintampo,24.5
2010-03-14,Koforidua,26.0
2010-03-14,Kumasi,25.5
2010-03-14,Nalerigu,22.9
2010-03-14,Navrongo,42.6
2010-03-14,Sefwi Wiawso,25.3
2010-03-14,Sekondi-Takoradi,24.6
2010-03-14,Somanya,21.8
2010-03-14,Sunyani,25.5
2010-03-14,Tamale,26.7
2010-03-14,Techiman,25.4
2010-03-14,Tema,20.2
2010-03-14,Wa,24.8
2010-03-15,Accra,30.0
2010-03-15,Bolgatanga,24.2
2010-03-15,Cape Coast,23.5
2010-03-15,Dambai,29.0
2010-03-15,Damongo,21.3
2010-03-15,Goaso,25.2
2010-03-15,Ho,30.3
2010-03-15,Kintampo,21.2
2010-03-15,Koforidua,25.8
2010-03-15,Kumasi,25.9
2010-03-15,Nalerigu,24.8
2010-03-15,Navrongo,36.7
2010-03-15,Sefwi Wiawso,27.4
2010-03-15,Sekondi-Takoradi,22.6
2010-03-15,Somanya,26.0
2010-03-15,Sunyani,20.9
2010-03-15,Tamale,22.4
2010-03-15,Techiman,21.0
2010-03-15,Tema,27.1
2010-03-15,Wa,31.2
2010-03-16,Accra,22.1
2010-03-16,Bolgatanga,23.7
2010-03-16,Cape Coast,23.1
2010-03-16,Dambai,25.6
2010-03-16,Damongo,24.6
2010-03-16,Goaso,23.3
2010-03-16,Ho,24.5
2010-03-16,Kintampo,23.0
2010-03-16,Koforidua,23.8
2010-03-16,Kumasi,23.1
2010-03-16,Nalerigu,27.0
2010-03-16,Navrongo,18.4
2010-03-16,Sefwi Wiawso,22.9
2010-03-16,Sekondi-Takoradi,22.6
2010-03-16,Somanya,24.0
2010-03-16,Sunyani,21.8
2010-03-16,Tamale,28.4
2010-03-16,Techiman,20.1
2010-03-16,Tema,22.1
2010-03-16,Wa,26.9
2010-03-17,Accra,24.4
2010-03-17,Bolgatanga,34.0
2010-03-17,Cape Coast,29.7
2010-03-17,Dambai,31.7
2010-03-17,Damongo,28.0
2010-03-17,Goaso,28.3
2010-03-17,Ho,27.2
2010-03-17,Kintampo,23.2
2010-03-17,Koforidua,29.0
2010-03-17,Kumasi,26.3
2010-03-17,Nalerigu,29.3
2010-03-17,Navrongo,86.2
2010-03-17,Sefwi Wiawso,27.2
2010-03-17,Sekondi-Takoradi,29.8
2010-03-17,Somanya,33.3
2010-03-17,Sunyani,24.6
2010-03-17,Tamale,24.8
2010-03-17,Techiman,22.6
2010-03-17,Tema,23.1
2010-03-17,Wa,24.2
2010-03-18,Accra,25.9
2010-03-18,Bolgatanga,37.6
2010-03-18,Cape Coast,33.8
2010-03-18,Dambai,33.9
2010-03-18,Damongo,40.4
2010-03-18,Goaso,32.4
2010-03-18,Ho,35.6
2010-03-18,Kintampo,40.6
2010-03-18,Koforidua,31.6
2010-03-18,Kumasi,27.7
2010-03-18,Nalerigu,42.5
2010-03-18,Navrongo,36.9
2010-03-18,Sefwi Wiawso,29.4
2010-03-18,Sekondi-Takoradi,33.4
2010-03-18,Somanya,32.1
2010-03-18,Sunyani,30.6
2010-03-18,Tamale,40.5
2010-03-18,Techiman,42.7
2010-03-18,Tema,26.6
2010-03-18,Wa,42.0
2010-03-19,Accra,22.8
2010-03-19,Bolgatanga,59.8
2010-03-19,Cape Coast,34.7
2010-03-19,Dambai,31.1
2010-03-19,Damongo,29.7
2010-03-19,Goaso,30.5
2010-03-19,Ho,28.9
2010-03-19,Kintampo,30.7
2010-03-19,Koforidua,27.3
2010-03-19,Kumasi,33.4
2010-03-19,Nalerigu,30.4
2010-03-19,Navrongo,77.7
2010-03-19,Sefwi Wiawso,30.2
2010-03-19,Sekondi-Takoradi,31.3
2010-03-19,Somanya,25.1
2010-03-19,Sunyani,25.6
2010-03-19,Tamale,29.1
2010-03-19,Techiman,28.5
2010-03-19,Tema,22.9
2010-03-19,Wa,49.8
2010-03-20,Accra,23.2
2010-03-20,Bolgatanga,67.0
2010-03-20,Cape Coast,23.1
2010-03-20,Dambai,27.2
2010-03-20,Damongo,31.8
2010-03-20,Goaso,26.6
2010-03-20,Ho,27.2
2010-03-20,Kintampo,30.0
2010-03-20,Koforidua,27.9
2010-03-20,Kumasi,28.4
2010-03-20,Nalerigu,60.6
2010-03-20,Navrongo,62.6
2010-03-20,Sefwi Wiawso,26.6
2010-03-20,Sekondi-Takoradi,21.4
2010-03-20,Somanya,26.3
2010-03-20,Sunyani,29.5
2010-03-20,Tamale,63.4
2010-03-20,Techiman,27.3
2010-03-20,Tema,25.5
2010-03-20,Wa,48.7
2010-03-21,Accra,29.8
2010-03-21,Bolgatanga,87.2
2010-03-21,Cape Coast,42.0
2010-03-21,Dambai,37.1
2010-03-21,Damongo,41.1
2010-03-21,Goaso,34.6
2010-03-21,Ho,39.8
2010-03-21,Kintampo,44.4
2010-03-21,Koforidua,33.5
2010-03-21,Kumasi,35.9
2010-03-21,Nalerigu,93.0
2010-03-21,Navrongo,91.9
2010-03-21,Sefwi Wiawso,33.9
2010-03-21,Sekondi-Takoradi,44.4
2010-03-21,Somanya,32.9
2010-03-21,Sunyani,32.6
2010-03-21,Tamale,70.3
2010-03-21,Techiman,34.0
2010-03-21,Tema,31.0
2010-03-21,Wa,91.0
2010-03-22,Accra,30.7
2010-03-22,Bolgatanga,94.1
2010-03-22,Cape Coast,34.4
2010-03-22,Dambai,41.9
2010-03-22,Damongo,41.7
2010-03-22,Goaso,39.8
2010-03-22,Ho,38.8
2010-03-22,Kintampo,44.5
2010-03-22,Koforidua,34.5
2010-03-22,Kumasi,45.4
2010-03-22,Nalerigu,78.8
2010-03-22,Navrongo,73.2
2010-03-22,Sefwi Wiawso,33.3
2010-03-22,Sekondi-Takoradi,29.9
2010-03-22,Somanya,33.8
2010-03-22,Sunyani,43.4
2010-03-22,Tamale,87.8
2010-03-22,Techiman,45.3
2010-03-22,Tema,29.4
2010-03-22,Wa,99.8
2010-03-23,Accra,31.4
2010-03-23,Bolgatanga,76.9
2010-03-23,Cape Coast,34.6
2010-03-23,Dambai,43.3
2010-03-23,Damongo,80.2
2010-03-23,Goaso,38.3
2010-03-23,Ho,35.9
2010-03-23,Kintampo,47.4
2010-03-23,Koforidua,46.6
2010-03-23,Kumasi,36.8
2010-03-23,Nalerigu,81.9
2010-03-23,Navrongo,83.2
2010-03-23,Sefwi Wiawso,37.1
2010-03-23,Sekondi-Takoradi,31.2
2010-03-23,Somanya,39.3
2010-03-23,Sunyani,38.8
2010-03-23,Tamale,87.4
2010-03-23,Techiman,38.8
2010-03-23,Tema,26.4
2010-03-23,Wa,100.0
2010-03-24,Accra,29.6
2010-03-24,Bolgatanga,77.9
2010-03-24,Cape Coast,25.8
2010-03-24,Dambai,43.2
2010-03-24,Damongo,98.3
2010-03-24,Goaso,40.2
2010-03-24,Ho,38.2
2010-03-24,Kintampo,45.9
2010-03-24,Koforidua,36.9
2010-03-24,Kumasi,32.8
2010-03-24,Nalerigu,82.2
2010-03-24,Navrongo,77.9
2010-03-24,Sefwi Wiawso,35.4
2010-03-24,Sekondi-Takoradi,32.3
2010-03-24,Somanya,38.2
2010-03-24,Sunyani,41.8
2010-03-24,Tamale,92.1
2010-03-24,Techiman,36.6
2010-03-24,Tema,29.9
2010-03-24,Wa,91.7
2010-03-25,Accra,30.0
2010-03-25,Bolgatanga,104.5
2010-03-25,Cape Coast,28.8
2010-03-25,Dambai,29.9
2010-03-25,Damongo,39.3
2010-03-25,Goaso,32.5
2010-03-25,Ho,33.7
2010-03-25,Kintampo,38.9
2010-03-25,Koforidua,29.1
2010-03-25,Kumasi,30.2
2010-03-25,Nalerigu,75.1
2010-03-25,Navrongo,107.0
2010-03-25,Sefwi Wiawso,27.1
2010-03-25,Sekondi-Takoradi,27.3
2010-03-25,Somanya,37.5
2010-03-25,Sunyani,36.2
2010-03-25,Tamale,77.6
2010-03-25,Techiman,37.1
2010-03-25,Tema,27.8
2010-03-25,Wa,85.1
2010-03-26,Accra,28.0
2010-03-26,Bolgatanga,93.5
2010-03-26,Cape Coast,30.8
2010-03-26,Dambai,39.6
2010-03-26,Damongo,43.2
2010-03-26,Goaso,39.4
2010-03-26,Ho,36.5
2010-03-26,Kintampo,38.2
2010-03-26,Koforidua,31.1
2010-03-26,Kumasi,37.5
2010-03-26,Nalerigu,90.0
2010-03-26,Navrongo,93.5
2010-03-26,Sefwi Wiawso,31.3
2010-03-26,Sekondi-Takoradi,31.3
2010-03-26,Somanya,27.1
2010-03-26,Sunyani,37.4
2010-03-26,Tamale,72.6
2010-03-26,Techiman,35.2
2010-03-26,Tema,27.4
2010-03-26,Wa,77.4
2010-03-27,Accra,24.6
2010-03-27,Bolgatanga,89.2
2010-03-27,Cape Coast,26.2
2010-03-27,Dambai,34.6
2010-03-27,Damongo,43.3
2010-03-27,Goaso,28.8
2010-03-27,Ho,28.0
2010-03-27,Kintampo,44.8
2010-03-27,Koforidua,27.4
2010-03-27,Kumasi,32.8
2010-03-27,Nalerigu,90.4
2010-03-27,Navrongo,101.5
2010-03-27,Sefwi Wiawso,26.7
2010-03-27,Sekondi-Takoradi,26.3
2010-03-27,Somanya,28.9
2010-03-27,Sunyani,38.4
2010-03-27,Tamale,86.6
2010-03-27,Techiman,41.7
2010-03-27,Tema,23.3
2010-03-27,Wa,101.1
2010-03-28,Accra,28.4
2010-03-28,Bolgatanga,93.8
2010-03-28,Cape Coast,28.9
2010-03-28,Dambai,38.4
2010-03-28,Damongo,39.0
2010-03-28,Goaso,28.2
2010-03-28,Ho,29.9
2010-03-28,Kintampo,30.8
2010-03-28,Koforidua,31.2
2010-03-28,Kumasi,26.9
2010-03-28,Nalerigu,83.2
2010-03-28,Navrongo,98.9
2010-03-28,Sefwi Wiawso,27.1
2010-03-28,Sekondi-Takoradi,26.5
2010-03-28,Somanya,28.1
2010-03-28,Sunyani,29.2
2010-03-28,Tamale,64.3
2010-03-28,Techiman,30.5
2010-03-28,Tema,24.6
2010-03-28,Wa,90.3
2010-03-29,Accra,25.6
2010-03-29,Bolgatanga,101.8
2010-03-29,Cape Coast,27.5
2010-03-29,Dambai,27.6
2010-03-29,Damongo,49.3
2010-03-29,Goaso,34.6
2010-03-29,Ho,28.1
2010-03-29,Kintampo,32.3
2010-03-29,Koforidua,26.0
2010-03-29,Kumasi,33.2
2010-03-29,Nalerigu,112.7
2010-03-29,Navrongo,105.7
2010-03-29,Sefwi Wiawso,33.4
2010-03-29,Sekondi-Takoradi,29.4
2010-03-29,Somanya,27.8
2010-03-29,Sunyani,35.6
2010-03-29,Tamale,73.3
2010-03-29,Techiman,35.3
2010-03-29,Tema,24.8
2010-03-29,Wa,82.5
2010-03-30,Accra,29.7
2010-03-30,Bolgatanga,102.9
2010-03-30,Cape Coast,24.9
2010-03-30,Dambai,27.9
2010-03-30,Damongo,43.0
2010-03-30,Goaso,30.5
2010-03-30,Ho,28.0
2010-03-30,Kintampo,38.7
2010-03-30,Koforidua,34.2
2010-03-30,Kumasi,29.1
2010-03-30,Nalerigu,118.9
2010-03-30,Navrongo,110.8
2010-03-30,Sefwi Wiawso,30.1
2010-03-30,Sekondi-Takoradi,24.1
2010-03-30,Somanya,29.9
2010-03-30,Sunyani,31.1
2010-03-30,Tamale,35.6
2010-03-30,Techiman,28.9
2010-03-30,Tema,28.2
2010-03-30,Wa,97.6
2010-03-31,Accra,25.8
2010-03-31,Bolgatanga,99.3
2010-03-31,Cape Coast,25.9
2010-03-31,Dambai,37.4
2010-03-31,Damongo,37.5
2010-03-31,Goaso,29.0
2010-03-31,Ho,31.0
2010-03-31,Kintampo,35.1
2010-03-31,Koforidua,29.2
2010-03-31,Kumasi,28.0
2010-03-31,Nalerigu,84.0
2010-03-31,Navrongo,96.7
2010-03-31,Sefwi Wiawso,26.3
2010-03-31,Sekondi-Takoradi,27.5
2010-03-31,Somanya,27.3
2010-03-31,Sunyani,32.4
2010-03-31,Tamale,34.8
2010-03-31,Techiman,32.3
2010-03-31,Tema,25.0
2010-03-31,Wa,79.8
2010-04-01,Accra,25.3
2010-04-01,Bolgatanga,95.7
2010-04-01,Cape Coast,24.5
2010-04-01,Dambai,30.4
2010-04-01,Damongo,42.4
2010-04-01,Goaso,29.1
2010-04-01,Ho,29.0
2010-04-01,Kintampo,36.9
2010-04-01,Koforidua,29.8
2010-04-01,Kumasi,26.6
2010-04-01,Nalerigu,75.7
2010-04-01,Navrongo,89.0
2010-04-01,Sefwi Wiawso,27.5
2010-04-01,Sekondi-Takoradi,26.3
2010-04-01,Somanya,29.5
2010-04-01,Sunyani,29.3
2010-04-01,Tamale,43.0
2010-04-01,Techiman,33.6
2010-04-01,Tema,23.4
2010-04-01,Wa,73.3
2010-04-02,Accra,23.9
2010-04-02,Bolgatanga,107.5
2010-04-02,Cape Coast,24.8
2010-04-02,Dambai,25.1
2010-04-02,Damongo,47.8
2010-04-02,Goaso,28.1
2010-04-02,Ho,27.3
2010-04-02,Kintampo,32.8
2010-04-02,Koforidua,28.0
2010-04-02,Kumasi,26.4
2010-04-02,Nalerigu,91.1
2010-04-02,Navrongo,109.6
2010-04-02,Sefwi Wiawso,25.0
2010-04-02,Sekondi-Takoradi,22.4
2010-04-02,Somanya,27.3
2010-04-02,Sunyani,28.7
2010-04-02,Tamale,58.1
2010-04-02,Techiman,28.9
2010-04-02,Tema,21.6
2010-04-02,Wa,66.2
2010-04-03,Accra,25.2
2010-04-03,Bolgatanga,88.3
2010-04-03,Cape Coast,26.8
2010-04-03,Dambai,25.2
2010-04-03,Damongo,23.8
2010-04-03,Goaso,26.0
2010-04-03,Ho,28.0
2010-04-03,Kintampo,27.5
2010-04-03,Koforidua,30.6
2010-04-03,Kumasi,24.8
2010-04-03,Nalerigu,92.1
2010-04-03,Navrongo,94.2
2010-04-03,Sefwi Wiawso,21.7
2010-04-03,Sekondi-Takoradi,26.8
2010-04-03,Somanya,30.6
2010-04-03,Sunyani,25.6
2010-04-03,Tamale,28.5
2010-04-03,Techiman,25.6
2010-04-03,Tema,26.4
2010-04-03,Wa,64.5
2010-04-04,Accra,21.4
2010-04-04,Bolgatanga,45.3
2010-04-04,Cape Coast,24.6
2010-04-04,Dambai,27.3
2010-04-04,Damongo,29.2
2010-04-04,Goaso,24.2
2010-04-04,Ho,25.2
2010-04-04,Kintampo,28.3
2010-04-04,Koforidua,25.0
2010-04-04,Kumasi,25.1
2010-04-04,Nalerigu,34.3
2010-04-04,Navrongo,63.9
2010-04-04,Sefwi Wiawso,24.3
2010-04-04,Sekondi-Takoradi,23.6
2010-04-04,Somanya,23.6
2010-04-04,Sunyani,26.0
2010-04-04,Tamale,34.4
2010-04-04,Techiman,25.0
2010-04-04,Tema,20.0
2010-04-04,Wa,23.1
2010-04-05,Accra,21.3
2010-04-05,Bolgatanga,38.4
2010-04-05,Cape Coast,24.1
2010-04-05,Dambai,25.4
2010-04-05,Damongo,26.2
2010-04-05,Goaso,24.5
2010-04-05,Ho,23.6
2010-04-05,Kintampo,23.3
2010-04-05,Koforidua,25.0
2010-04-05,Kumasi,24.1
2010-04-05,Nalerigu,35.5
2010-04-05,Navrongo,46.2
2010-04-05,Sefwi Wiawso,23.6
2010-04-05,Sekondi-Takoradi,22.9
2010-04-05,Somanya,24.4
2010-04-05,Sunyani,21.6
2010-04-05,Tamale,28.7
2010-04-05,Techiman,23.2
2010-04-05,Tema,19.5
2010-04-05,Wa,25.9
2010-04-06,Accra,20.9
2010-04-06,Bolgatanga,32.6
2010-04-06,Cape Coast,24.3
2010-04-06,Dambai,22.9
2010-04-06,Damongo,23.5
2010-04-06,Goaso,25.3
2010-04-06,Ho,26.0
2010-04-06,Kintampo,24.3
2010-04-06,Koforidua,26.9
2010-04-06,Kumasi,26.1
2010-04-06,Nalerigu,26.5
2010-04-06,Navrongo,33.9
2010-04-06,Sefwi Wiawso,25.2
2010-04-06,Sekondi-Takoradi,21.9
2010-04-06,Somanya,28.5
2010-04-06,Sunyani,22.4
2010-04-06,Tamale,25.6
2010-04-06,Techiman,21.5
2010-04-06,Tema,21.0
2010-04-06,Wa,22.7
2010-04-07,Accra,22.0
2010-04-07,Bolgatanga,32.9
2010-04-07,Cape Coast,23.1
2010-04-07,Dambai,23.7
2010-04-07,Damongo,31.2
2010-04-07,Goaso,24.1
2010-04-07,Ho,23.8
2010-04-07,Kintampo,29.8
2010-04-07,Koforidua,22.8
2010-04-07,Kumasi,24.3
2010-04-07,Nalerigu,41.9
2010-04-07,Navrongo,43.4
2010-04-07,Sefwi Wiawso,21.9
2010-04-07,Sekondi-Takoradi,23.2
2010-04-07,Somanya,23.7
2010-04-07,Sunyani,25.2
2010-04-07,Tamale,22.6
2010-04-07,Techiman,24.1
2010-04-07,Tema,21.4
2010-04-07,Wa,32.6
2010-04-08,Accra,26.3
2010-04-08,Bolgatanga,64.2
2010-04-08,Cape Coast,25.5
2010-04-08,Dambai,26.0
2010-04-08,Damongo,35.7
2010-04-08,Goaso,26.4
2010-04-08,Ho,27.0
2010-04-08,Kintampo,29.9
2010-04-08,Koforidua,27.5
2010-04-08,Kumasi,26.5
2010-04-08,Nalerigu,30.0
2010-04-08,Navrongo,52.3
2010-04-08,Sefwi Wiawso,27.2
2010-04-08,Sekondi-Takoradi,25.3
2010-04-08,Somanya,27.7
2010-04-08,Sunyani,29.3
2010-04-08,Tamale,32.5
2010-04-08,Techiman,28.0
2010-04-08,Tema,27.9
2010-04-08,Wa,32.4
2010-04-09,Accra,23.0
2010-04-09,Bolgatanga,61.7
2010-04-09,Cape Coast,23.8
2010-04-09,Dambai,27.9
2010-04-09,Damongo,28.3
2010-04-09,Goaso,24.7
2010-04-09,Ho,25.7
2010-04-09,Kintampo,27.8
2010-04-09,Koforidua,25.2
2010-04-09,Kumasi,23.6
2010-04-09,Nalerigu,31.8
2010-04-09,Navrongo,65.7
2010-04-09,Sefwi Wiawso,24.9
2010-04-09,Sekondi-Takoradi,24.4
2010-04-09,Somanya,26.2
2010-04-09,Sunyani,24.4
2010-04-09,Tamale,32.3
2010-04-09,Techiman,24.1
2010-04-09,Tema,21.6
2010-04-09,Wa,36.1
2010-04-10,Accra,19.6
2010-04-10,Bolgatanga,25.0
2010-04-10,Cape Coast,21.3
2010-04-10,Dambai,25.7
2010-04-10,Damongo,28.1
2010-04-10,Goaso,21.1
2010-04-10,Ho,22.0
2010-04-10,Kintampo,24.6
2010-04-10,Koforidua,23.2
2010-04-10,Kumasi,22.9
2010-04-10,Nalerigu,20.1
2010-04-10,Navrongo,23.9
2010-04-10,Sefwi Wiawso,22.2
2010-04-10,Sekondi-Takoradi,22.3
2010-04-10,Somanya,20.9
2010-04-10,Sunyani,21.6
2010-04-10,Tamale,21.9
2010-04-10,Techiman,22.8
2010-04-10,Tema,18.8
2010-04-10,Wa,26.2
2010-04-11,Accra,20.6
2010-04-11,Bolgatanga,54.4
2010-04-11,Cape Coast,23.0
2010-04-11,Dambai,27.8
2010-04-11,Damongo,35.8
2010-04-11,Goaso,21.2
2010-04-11,Ho,26.5
2010-04-11,Kintampo,25.2
2010-04-11,Koforidua,24.5
2010-04-11,Kumasi,25.2
2010-04-11,Nalerigu,37.0
2010-04-11,Navrongo,73.3
2010-04-11,Sefwi Wiawso,23.6
2010-04-11,Sekondi-Takoradi,23.6
2010-04-11,Somanya,22.9
2010-04-11,Sunyani,22.6
2010-04-11,Tamale,33.4
2010-04-11,Techiman,24.3
2010-04-11,Tema,20.0
2010-04-11,Wa,27.0
2010-04-12,Accra,21.9
2010-04-12,Bolgatanga,64.1
2010-04-12,Cape Coast,22.6
2010-04-12,Dambai,28.4
2010-04-12,Damongo,27.4
2010-04-12,Goaso,23.7
2010-04-12,Ho,26.4
2010-04-12,Kintampo,26.2
2010-04-12,Koforidua,27.7
2010-04-12,Kumasi,22.6
2010-04-12,Nalerigu,31.6
2010-04-12,Navrongo,66.1
2010-04-12,Sefwi Wiawso,23.4
2010-04-12,Sekondi-Takoradi,22.2
2010-04-12,Somanya,29.5
2010-04-12,Sunyani,24.3
2010-04-12,Tamale,23.6
2010-04-12,Techiman,24.1
2010-04-12,Tema,22.2
2010-04-12,Wa,27.3
2010-04-13,Accra,24.1
2010-04-13,Bolgatanga,28.1
2010-04-13,Cape Coast,27.6
2010-04-13,Dambai,26.8
2010-04-13,Damongo,28.0
2010-04-13,Goaso,26.5
2010-04-13,Ho,21.8
2010-04-13,Kintampo,28.5
2010-04-13,Koforidua,26.9
2010-04-13,Kumasi,26.5
2010-04-13,Nalerigu,34.5
2010-04-13,Navrongo,22.4
2010-04-13,Sefwi Wiawso,24.7
2010-04-13,Sekondi-Takoradi,24.5
2010-04-13,Somanya,27.0
2010-04-13,Sunyani,27.7
2010-04-13,Tamale,23.5
2010-04-13,Techiman,26.1
2010-04-13,Tema,23.0
2010-04-13,Wa,20.1
2010-04-14,Accra,20.4
2010-04-14,Bolgatanga,21.9
2010-04-14,Cape Coast,21.6
2010-04-14,Dambai,25.0
2010-04-14,Damongo,30.3
2010-04-14,Goaso,25.2
2010-04-14,Ho,24.8
2010-04-14,Kintampo,27.3
2010-04-14,Koforidua,25.0
2010-04-14,Kumasi,25.6
2010-04-14,Nalerigu,21.3
2010-04-14,Navrongo,21.2
2010-04-14,Sefwi Wiawso,25.1
2010-04-14,Sekondi-Takoradi,21.7
2010-04-14,Somanya,23.9
2010-04-14,Sunyani,25.7
2010-04-14,Tamale,25.3
2010-04-14,Techiman,25.5
2010-04-14,Tema,17.3
2010-04-14,Wa,22.8
2010-04-15,Accra,21.3
2010-04-15,Bolgatanga,22.4
2010-04-15,Cape Coast,21.5
2010-04-15,Dambai,24.0
2010-04-15,Damongo,28.4
2010-04-15,Goaso,24.8
2010-04-15,Ho,27.7
2010-04-15,Kintampo,25.4
2010-04-15,Koforidua,24.0
2010-04-15,Kumasi,22.0
2010-04-15,Nalerigu,24.6
2010-04-15,Navrongo,18.9
2010-04-15,Sefwi Wiawso,23.7
2010-04-15,Sekondi-Takoradi,23.2
2010-04-15,Somanya,26.7
2010-04-15,Sunyani,23.9
2010-04-15,Tamale,22.8
2010-04-15,Techiman,20.8
2010-04-15,Tema,21.2
2010-04-15,Wa,24.9
2010-04-16,Accra,20.2
2010-04-16,Bolgatanga,26.0
2010-04-16,Cape Coast,21.2
2010-04-16,Dambai,26.1
2010-04-16,Damongo,27.7
2010-04-16,Goaso,24.5
2010-04-16,Ho,21.9
2010-04-16,Kintampo,24.2
2010-04-16,Koforidua,24.1
2010-04-16,Kumasi,22.6
2010-04-16,Nalerigu,22.6
2010-04-16,Navrongo,23.8
2010-04-16,Sefwi Wiawso,23.0
2010-04-16,Sekondi-Takoradi,21.1
2010-04-16,Somanya,24.6
2010-04-16,Sunyani,25.4
2010-04-16,Tamale,24.0
2010-04-16,Techiman,22.2
2010-04-16,Tema,19.8
2010-04-16,Wa,24.7
2010-04-17,Accra,21.0
2010-04-17,Bolgatanga,24.3
2010-04-17,Cape Coast,24.6
2010-04-17,Dambai,28.8
2010-04-17,Damongo,25.2
2010-04-17,Goaso,27.2
2010-04-17,Ho,25.9
2010-04-17,Kintampo,26.7
2010-04-17,Koforidua,27.4
2010-04-17,Kumasi,27.7
2010-04-17,Nalerigu,28.5
2010-04-17,Navrongo,25.8
2010-04-17,Sefwi Wiawso,26.5
2010-04-17,Sekondi-Takoradi,23.2
2010-04-17,Somanya,25.5
2010-04-17,Sunyani,26.7
2010-04-17,Tamale,26.2
2010-04-17,Techiman,25.3
2010-04-17,Tema,21.0
2010-04-17,Wa,28.4
2010-04-18,Accra,24.1
2010-04-18,Bolgatanga,39.4
2010-04-18,Cape Coast,20.8
2010-04-18,Dambai,29.7
2010-04-18,Damongo,32.5
2010-04-18,Goaso,25.5
2010-04-18,Ho,27.4
2010-04-18,Kintampo,29.7
2010-04-18,Koforidua,24.8
2010-04-18,Kumasi,26.7
2010-04-18,Nalerigu,26.3
2010-04-18,Navrongo,41.2
2010-04-18,Sefwi Wiawso,24.5
2010-04-18,Sekondi-Takoradi,22.4
2010-04-18,Somanya,29.5
2010-04-18,Sunyani,28.2
2010-04-18,Tamale,29.7
2010-04-18,Techiman,25.1
2010-04-18,Tema,25.1
2010-04-18,Wa,30.2
2010-04-19,Accra,20.4
2010-04-19,Bolgatanga,28.4
2010-04-19,Cape Coast,21.6
2010-04-19,Dambai,24.7
2010-04-19,Damongo,27.9
2010-04-19,Goaso,24.5
2010-04-19,Ho,24.8
2010-04-19,Kintampo,29.7
2010-04-19,Koforidua,25.4
2010-04-19,Kumasi,25.6
2010-04-19,Nalerigu,21.8
2010-04-19,Navrongo,22.2
2010-04-19,Sefwi Wiawso,24.5
2010-04-19,Sekondi-Takoradi,21.6
2010-04-19,Somanya,27.0
2010-04-19,Sunyani,23.9
2010-04-19,Tamale,25.9
2010-04-19,Techiman,25.2
2010-04-19,Tema,18.7
2010-04-19,Wa,21.0
2010-04-20,Accra,20.9
2010-04-20,Bolgatanga,21.1
2010-04-20,Cape Coast,22.3
2010-04-20,Dambai,24.6
2010-04-20,Damongo,22.7
2010-04-20,Goaso,20.8
2010-04-20,Ho,22.6
2010-04-20,Kintampo,24.9
2010-04-20,Koforidua,23.1
2010-04-20,Kumasi,23.3
2010-04-20,Nalerigu,22.6
2010-04-20,Navrongo,26.9
2010-04-20,Sefwi Wiawso,22.8
2010-04-20,Sekondi-Takoradi,21.6
2010-04-20,Somanya,22.6
2010-04-20,Sunyani,20.5
2010-04-20,Tamale,20.4
2010-04-20,Techiman,21.0
2010-04-20,Tema,20.8
2010-04-20,Wa,22.8
2010-04-21,Accra,19.8
2010-04-21,Bolgatanga,20.1
2010-04-21,Cape Coast,24.1
2010-04-21,Dambai,23.6
2010-04-21,Damongo,27.3
2010-04-21,Goaso,23.0
2010-04-21,Ho,23.7
2010-04-21,Kintampo,25.5
2010-04-21,Koforidua,22.2
2010-04-21,Kumasi,21.0
2010-04-21,Nalerigu,24.9
2010-04-21,Navrongo,19.8
2010-04-21,Sefwi Wiawso,22.1
